ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw,eu_tour,unwto_oecd_tour
2,1,49390,101,522031,806,8,1127652,46430369,NULL,Rastislav Kišidai,Sokoľ,Sokoľ 55,4431,31/07/2017,04/11/2011,FALSE,SUSR,17/05/2016 23:22,01/08/2017 15:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sokoľ,Sokoľ,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,0,49320,105,522031,806,8,1657668,48312223,NULL,Peter Jakubík - PEŤO,Sokoľ,Lesná 115/9,4431,03/12/2019,09/05/2019,FALSE,SUSR,12/10/2016 02:06,04/12/2019 02:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sokoľ,Sokoľ,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,0,49320,105,522031,806,8,1871249,50067435,NULL,Ján Jakubík,Sokoľ,Lesná 115/9,4431,22/10/2019,24/04/2019,FALSE,SUSR,29/10/2019 15:54,29/10/2019 15:54,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sokoľ,Sokoľ,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,1,90020,112,522031,806,8,757265,44832915,2022845055,"Marcela Čajková, s.r.o.",Sokoľ,Hlavná 292/41,4431,03/07/2018,23/06/2009,FALSE,SUSR,17/05/2016 23:02,04/07/2018 02:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sokoľ,Sokoľ,Spol. s r. o.,Limited liability comp.,Podpor.scénické čin.,Supp.act.to perform.arts,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,"Creative, arts and entertainment activities",R90.0,R90,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",FALSE,FALSE,NULL,True,NULL,culture industries
2,1,49390,101,528471,811,8,1624205,50283472,NULL,Július Urmacher,Kuzmice,Nová 333/23,7612,05/02/2019,06/04/2016,FALSE,SUSR,01/06/2016 15:01,06/02/2019 02:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Kuzmice,Kuzmice,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,1,49390,101,528471,811,8,1597957,34272356,1024182456,Jozef Pčolinský,Kuzmice,Nová 362/30,7612,14/02/2018,16/06/2015,FALSE,SUSR,17/05/2016 23:45,15/02/2018 03:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Kuzmice,Kuzmice,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,93290,101,528471,811,8,1900345,52993302,NULL,Adam Burčík,Kuzmice,Hlavná 294/112,7612,07/04/2020,01/03/2020,FALSE,SUSR,12/05/2020 20:23,12/05/2020 20:23,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Kuzmice,Kuzmice,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,1,56101,107,528471,811,8,825679,45958653,1040392749,Martin Novák - HOSTINEC N,Kuzmice,Hlavná 7/15,7612,31/07/2017,01/01/2011,FALSE,SUSR,17/05/2016 23:07,01/08/2017 14:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Kuzmice,Kuzmice,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,55300,101,581704,406,4,435805,30047617,1020441807,Milan Grman RESTAV,Kuzmice,Kuzmice 217,95621,31/07/2017,19/07/1991,FALSE,SUSR,17/05/2016 22:31,01/08/2017 09:37,FALSE,NULL,NULL,Nitriansky kraj,Region of Nitra,Topoľčany,Topoľčany,Kuzmice,Kuzmice,Živnostník,Entrepreneur,"Autokempingy,táboriská",Camping grounds,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,"Camping grounds, recreational vehicle parks and trailer parks",I55.3,I55,Accommodation,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,primary tourism industry,tourism accommodation services
2,1,56300,101,581704,406,4,91982,41314271,1044789020,Mário Minárik - MARIVA,Kuzmice,Dolné Záhumnie 227/14,95621,14/02/2018,10/12/2004,FALSE,SUSR,17/05/2016 21:56,15/02/2018 02:05,FALSE,NULL,NULL,Nitriansky kraj,Region of Nitra,Topoľčany,Topoľčany,Kuzmice,Kuzmice,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56101,112,581704,406,4,1877063,52695115,2121106251,"EMPATIK 1, s.r.o.",Kuzmice,Jacovská 323/65,95621,07/12/2020,09/10/2019,FALSE,SUSR,06/11/2019 02:09,08/12/2020 02:36,FALSE,NULL,NULL,Nitriansky kraj,Region of Nitra,Topoľčany,Topoľčany,Kuzmice,Kuzmice,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56101,112,581704,406,4,1876102,52698696,2121106273,"EMPATIK 2, s.r.o.",Kuzmice,Jacovská 323/65,95621,07/12/2020,09/10/2019,FALSE,SUSR,06/11/2019 02:08,08/12/2020 02:36,FALSE,NULL,NULL,Nitriansky kraj,Region of Nitra,Topoľčany,Topoľčany,Kuzmice,Kuzmice,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,49320,105,582514,806,8,1930598,53341864,NULL,Aleš Horvát,Kostoľany nad Hornádom,Márie Kočanovej 217/1,4431,30/10/2020,28/09/2020,FALSE,SUSR,31/10/2020 06:53,31/10/2020 06:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kostoľany nad Hornádom,Kostoľany nad Hornádom,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,1,56109,101,582514,806,8,383704,35418796,1033694662,Michal Šašák,Kostoľany nad Hornádom,MUDr. Viktora Hoffmanna 44/2,4431,31/07/2017,16/04/1999,FALSE,SUSR,17/05/2016 22:26,01/08/2017 08:58,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kostoľany nad Hornádom,Kostoľany nad Hornádom,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,partialy tourism industry,catering & food service industries
2,2,56101,112,582514,806,8,367335,36174076,2020042420,"KNAP, spol. s r.o.",Kostoľany nad Hornádom,Košická 29/27,4431,07/12/2020,03/06/1997,FALSE,SUSR,17/05/2016 22:24,08/12/2020 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kostoľany nad Hornádom,Kostoľany nad Hornádom,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,partialy tourism industry,catering & food service industries
2,0,49320,105,521817,806,8,1865754,52632750,NULL,Dominik Sviatko,Obišovce,Obišovce 188,4481,22/10/2019,02/09/2019,FALSE,SUSR,29/10/2019 15:45,29/10/2019 15:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Obišovce,Obišovce,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,2,56300,112,521817,806,8,1707964,50894633,2120520798,"Peter Šariščan, s.r.o.",Obišovce,Obišovce 2,4481,07/04/2020,25/05/2017,FALSE,SUSR,13/07/2017 17:43,12/05/2020 19:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Obišovce,Obišovce,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,partialy tourism industry,catering & food service industries
6,0,93190,701,521817,806,8,1864227,52385574,NULL,OZ Živá reťaz,Obišovce,Obišovce 159,4481,04/09/2019,09/05/2019,FALSE,SUSR,05/09/2019 02:10,05/09/2019 02:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Obišovce,Obišovce,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,NULL,True,NULL,sport & recreation industries
2,4,56300,101,521191,806,8,425455,33903573,1020659200,Jozef Staňo - AVIA FLASH,Blažice,Blažice 132,4416,31/07/2017,01/01/1995,FALSE,SUSR,17/05/2016 22:30,01/08/2017 09:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Blažice,Blažice,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
6,0,93190,701,521191,806,8,1767497,51333546,NULL,Slovak Association for Working Equitation,Blažice,Blažice 8,4416,09/05/2018,22/02/2018,FALSE,SUSR,10/05/2018 02:45,10/05/2018 02:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Blažice,Blažice,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
